"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"111","hsa-miR-1910-3p","2/501",0.154859772807077,0.31868837662907,0.205632327999781,0.392811286162689,-2.85042086254559,5.316705507526,"SLC9A3R1;NDRG1"
"112","hsa-miR-6799-5p","2/677",0.244652776717526,0.358419079209197,0.315972200839113,0.435594743879498,-3.76461437541719,5.30025822125578,"PGAM1;FAM129B"
"113","hsa-miR-6511a-5p","2/504",0.156330859845798,0.319935152049926,0.207483297729521,0.392811286162689,-2.85283859666924,5.29424258314164,"SLC9A3R1;NDRG1"
"114","hsa-miR-548c-3p","2/521",0.164720008007071,0.323949349080572,0.218010242856763,0.399685445237399,-2.91858344886239,5.26368908799847,"ABLIM1;CTNND1"
"115","hsa-miR-6779-5p","2/666",0.238904229594968,0.356564767594768,0.309064323856785,0.435413068117892,-3.62803016768099,5.19422365467048,"PGAM1;CTNND1"
"116","hsa-miR-3689c","2/656",0.233686843309161,0.356564767594768,0.302776654579772,0.435413068117892,-3.56642845676991,5.18477859653291,"PGAM1;CTNND1"
"117","hsa-miR-3689a-3p","2/656",0.233686843309161,0.356564767594768,0.302776654579772,0.435413068117892,-3.56268011880602,5.1793293627453,"PGAM1;CTNND1"
"118","hsa-miR-3689b-3p","2/656",0.233686843309161,0.356564767594768,0.302776654579772,0.435413068117892,-3.5589545091942,5.1739131708299,"PGAM1;CTNND1"
"119","hsa-miR-1273h-5p","2/658",0.234729606741169,0.356564767594768,0.304034706223916,0.435413068117892,-3.56226301707725,5.16286272965465,"PGAM1;CTNND1"
"120","hsa-miR-6780a-5p","2/659",0.235251126585019,0.356564767594768,0.304663640219308,0.435413068117892,-3.55990563610947,5.15154553930466,"PGAM1;CTNND1"
"121","hsa-miR-122-5p","2/610",0.209827728258565,0.351881642480127,0.273802223818072,0.424975481743339,-3.28792514353364,5.13399130050367,"RAB10;ABLIM1"
"122","hsa-miR-320a","2/584",0.196478196452299,0.349354382185048,0.25743059248476,0.424975481743339,-3.14534825503247,5.1181226749327,"ABLIM1;RAB11A"
"123","hsa-miR-6893-5p","2/663",0.237338098136054,0.356564767594768,0.307178728897587,0.435413068117892,-3.51108949186084,5.04989320888481,"S100A16;NDRG1"
"124","hsa-miR-30b-3p","2/666",0.238904229594968,0.356564767594768,0.309064323856785,0.435413068117892,-3.52721836318915,5.04989214821659,"PGAM1;CTNND1"
