"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"84","E2F1_HeLa-S3_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.31760537230088,3.82451640158542,"DSP;SLC9A3R1;ANXA2;PERP;DHCR24;S100A9"
"85","MAZ_MEL cell line_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.3031125506236,3.78244915187981,"GRN;ANXA2;BHLHE40;CAPN1;NDRG1;FAM129B"
"86","TBP_HeLa-S3_hg19","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.29887673274811,3.77015415424282,"DSP;SLC9A3R1;PERP;HSPB1;DHCR24;S100A9"
"87","JUND_HepG2_hg19","8/3153",0.0621862293392235,0.517708535755249,0.0142821038148963,0.143156365699932,-1.3260769502342,3.68334010887295,"GRN;SERPINB1;PERP;CTNND1;DHCR24;CAPN1;NDRG1;FAM129B"
"88","GATA1_K562_hg19","3/727",0.0800158902633677,0.594077409011408,0.0412724018211642,0.281045402877452,-1.45656530215453,3.67859941960819,"CAST;DHCR24;CAPN1"
"89","SP1_HCT116_hg19","5/1577",0.0651265493313934,0.523207671594902,0.0237802982790108,0.186845200763656,-1.31942049714379,3.60389547815429,"SERPINB1;ANXA1;CTNND1;BHLHE40;FAM129B"
"90","RAD21_K562_hg19","6/2100",0.0667170327690764,0.530029760332107,0.0209279892945048,0.168129352197426,-1.3228249634192,3.58127740246941,"GRN;SERPINB1;PERP;BHLHE40;CAPN1;RAB11A"
"91","POLR2A_ES-Bruce4_mm9","6/2000",0.0548788857188046,0.472751846854762,0.0168183702360759,0.143156365699932,-1.22617350541825,3.55912383270908,"RAB10;SLC9A3R1;CTNND1;NDRG1;S100A11;RAB11A"
"92","EP300_HepG2_hg19","8/3119",0.0589373062424296,0.501668737658776,0.0134241140659059,0.143156365699932,-1.24240785924583,3.51760577371581,"DSP;SLC9A3R1;SERPINB1;GRN;PERP;PGAM1;BHLHE40;DHCR24"
"93","HDAC2_K562_hg19","7/2623",0.0650282251975961,0.523207671594902,0.0174758593855627,0.147002817184439,-1.26297848885694,3.45163668868436,"CAST;DSP;SERPINB1;PGAM1;BHLHE40;HSPB1;CAPN1"
"94","REST_HeLa-S3_hg19","4/1183",0.0805951170267225,0.594077409011408,0.0352048666464258,0.256851833185658,-1.33927265827687,3.3727133897118,"SLC9A3R1;BHLHE40;NDRG1;S100A11"
"95","CEBPB_K562_hg19","7/2716",0.0757804658902148,0.57641524586706,0.0208243116240989,0.168129352197426,-1.28418004415412,3.31307500608017,"CAST;SERPINB1;ANXA1;CTNND1;CAPN1;NDRG1;S100A11"
"96","STAT3_MCF 10A_hg19","9/3788",0.0676594876380891,0.531610260013557,0.0135591906739136,0.143156365699932,-1.19372091987091,3.2150099822826,"CAST;DSP;GRN;ANXA1;PERP;TACSTD2;CAPN1;RAB11A;S100A11"
"97","SREBF2_GM12878_hg19","2/405",0.109605894998271,0.714850003972483,0.0688530227115275,0.321764125743413,-1.4370938865978,3.17721931013716,"DHCR24;RAB11A"
"98","TAF1_MCF-7_hg19","5/1695",0.0833508866499321,0.608121264843892,0.0312582406409453,0.232808771440374,-1.27441058325791,3.16652291957672,"DSP;RAB10;HSPB1;NDRG1;RAB11A"
"99","UBTF_K562_hg19","8/3293",0.0768008572708498,0.578027504722711,0.0182538188476854,0.151761400884826,-1.206528526525,3.09660309286179,"CAST;LAD1;SERPINB1;ANXA2;PGAM1;CTNND1;DHCR24;NDRG1"
"100","POLR2A_endothelial cell of umbilical vein_hg19","10/4459",0.0744375049790311,0.57228834473126,0.0130655466113925,0.143156365699932,-1.17305196124769,3.04734894780746,"RAB10;CSTB;SLC9A3R1;ABLIM1;SERPINB1;ANXA1;S100A16;CTNND1;DHCR24;NDRG1"
"101","TCF7L2_HeLa-S3_hg19","7/2827",0.0899799376606464,0.643356554273622,0.0253949805011527,0.195240979121766,-1.24751289775414,3.00422132407341,"CAST;DSP;SERPINB1;ANXA2;S100A16;CTNND1;NDRG1"
"102","TCF12_ECC-1_hg19","4/1285",0.101863580677855,0.700312117160256,0.0454910796138735,0.284991159694302,-1.31210624305746,2.99700916841288,"DSP;RAB10;LAD1;S100A16"
"103","POLR2AphosphoS5_endothelial cell of umbilical vein_hg19","4/1276",0.0998871294955313,0.693391238731116,0.0445212788674543,0.284991159694302,-1.29463283661914,2.98246435439959,"CSTB;SLC9A3R1;PGAM1;DHCR24"
