"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"122","mmu-miR-297b-5p","4/1955",0.290735303030822,0.885572504315577,0.379112216608084,0.965721723903668,-2.10754080317195,2.60353374955966,"CAST;RAB10;DSP;HSPB1"
"123","mmu-miR-297a","4/1955",0.290735303030822,0.885572504315577,0.379112216608084,0.965721723903668,-2.09910318170834,2.59311040107054,"CAST;RAB10;DSP;HSPB1"
"124","hsa-miR-662","3/979",0.155446877739997,0.885572504315577,0.202887038263889,0.965721723903668,-1.38937413747731,2.58625219433057,"CTNND1;DHCR24;NDRG1"
"125","mmu-miR-466h-3p","2/294",0.0633716137964628,0.885572504315577,0.0798451576149392,0.965721723903668,-0.904727173650173,2.49590636423499,"ABLIM1;BHLHE40"
"126","hsa-miR-483-5p","3/1085",0.192321059337515,0.885572504315577,0.247771192291243,0.965721723903668,-1.42714764130065,2.352780073294,"LAD1;CSTB;PGAM1"
"127","mmu-miR-875-5p","3/1131",0.20901640310644,0.885572504315577,0.267795705437856,0.965721723903668,-1.35410163482527,2.11963290105261,"DSP;RAB10;ABLIM1"
"128","hsa-miR-1306","2/398",0.10646948813947,0.885572504315577,0.132154709132109,0.965721723903668,-0.936173477685626,2.0969320061436,"PERP;CAPN1"
"129","hsa-miR-4740-3p","3/1184",0.228676701297148,0.885572504315577,0.291148766187913,0.965721723903668,-1.40093744546334,2.06700763094209,"GRN;CAPN1;RAB11A"
"130","hsa-miR-658","3/1166",0.221953133760281,0.885572504315577,0.283189614436926,0.965721723903668,-1.36007519385686,2.04730626736262,"ABLIM1;BHLHE40;NDRG1"
"131","hsa-miR-4747-3p","3/1186",0.229426525724179,0.885572504315577,0.292034643222017,0.965721723903668,-1.33170027147716,1.9604924514464,"LAD1;BHLHE40;TACSTD2"
"132","mmu-miR-463","3/1186",0.229426525724179,0.885572504315577,0.292034643222017,0.965721723903668,-1.31263329393029,1.93242257239541,"RAB10;PERP;RAB11A"
"133","hsa-miR-564","3/1188",0.230176887337501,0.885572504315577,0.292920806263912,0.965721723903668,-1.3147467039553,1.93124088681771,"ABLIM1;RAB11A;FAM129B"
"134","mmu-miR-669c","3/1186",0.229426525724179,0.885572504315577,0.292034643222017,0.965721723903668,-1.29758649203674,1.91027108518576,"ABLIM1;PGAM1;RAB11A"
"135","mmu-miR-872","3/1204",0.236198628453783,0.885572504315577,0.3000197780371,0.965721723903668,-1.3220825409136,1.90787375786132,"SPRR3;PGAM1;DHCR24"
"136","hsa-miR-1277","2/396",0.105578111445585,0.885572504315577,0.131083390574785,0.965721723903668,-0.848192523360703,1.90699481876408,"CTNND1;NDRG1"
"137","mmu-miR-5131","2/425",0.118703538257667,0.885572504315577,0.146816651734809,0.965721723903668,-0.894101319935846,1.90544272101558,"DHCR24;NDRG1"
"138","mmu-miR-1897-3p","3/1191",0.231303428038263,0.885572504315577,0.29425057553233,0.965721723903668,-1.26425487505115,1.8509006032533,"CSTB;ABLIM1;PGAM1"
"139","mmu-miR-5103","2/438",0.124719320263721,0.885572504315577,0.153998298385794,0.965721723903668,-0.884281947453267,1.84080044889604,"PERP;CAPN1"
"140","mmu-miR-3091-5p","3/1236",0.248336145710551,0.885572504315577,0.314261033887156,0.965721723903668,-1.28823491486424,1.79447519716572,"DSP;S100A16;KRT13"
"141","mmu-miR-190","3/1246",0.252152795274957,0.885572504315577,0.31872069923199,0.965721723903668,-1.23654418331163,1.70361170757806,"RAB10;PGAM1;CTNND1"
"142","hsa-miR-744","3/1290",0.269063211196202,0.885572504315577,0.338374790288092,0.965721723903668,-1.29360396955994,1.69825485751393,"LAD1;S100A16;NDRG1"
"143","mmu-miR-190b","3/1246",0.252152795274957,0.885572504315577,0.31872069923199,0.965721723903668,-1.23065007882341,1.69549128167874,"RAB10;PGAM1;CTNND1"
"144","mmu-miR-1900","2/445",0.127990032131552,0.885572504315577,0.157895298517192,0.965721723903668,-0.797112581415904,1.63870635017789,"NDRG1;FAM129B"
"145","hsa-miR-4540","3/1329",0.284187485906054,0.885572504315577,0.355808906733887,0.965721723903668,-1.279436505391,1.60968605969252,"ABLIM1;PERP;CTNND1"
"146","hsa-miR-4664-3p","2/447",0.128928429725457,0.885572504315577,0.159012407675896,0.965721723903668,-0.783499100745878,1.60499621310148,"TACSTD2;NDRG1"
