"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"54","ERG_21242973_ChIP-ChIP_JURKAT_Human","2/321",0.0738590526250788,0.355065537390287,0.014475588440833,0.0438451349306157,-2.24032261504205,5.83737720433338,"TACSTD2;NDRG1"
"55","GATA2_26923725_Chip-Seq_HEMANGIOBLAST_Mouse","1/88",0.116227358250479,0.450862971778635,0.0493812467302795,0.0999064605662798,-2.5808577845866,5.55454024476322,"ANXA1"
"56","TFAP2C_20629094_ChIP-Seq_MCF-7_Human","5/1203",0.0241391693227064,0.188789921270122,0.000540171077703753,0.00393124506551065,-1.48794584476549,5.54099050866416,"DSP;S100A16;BHLHE40;S100A9;FAM129B"
"57","SPI1_23547873_ChIP-Seq_NB4_Human","11/3198",0.0025973838156765,0.0469320386004995,6.69297440429779e-07,1.94839921547336e-05,-0.9062076307806,5.39488109020428,"ABLIM1;SERPINB1;ANXA1;PGAM1;BHLHE40;KRT13;HSPB1;DHCR24;S100A9;S100A11;FAM129B"
"58","NKX2-5_21415370_ChIP-Seq_HL-1_Mouse","5/1507",0.0555322190074147,0.279796949614282,0.00147546730974317,0.00780954414449919,-1.8608226601066,5.37925108063771,"RAB10;GRN;ABLIM1;ANXA2;CTNND1"
"59","TRIM28_21343339_ChIP-Seq_HEK293_Human","1/90",0.118711172631889,0.450862971778635,0.0504634606934685,0.101703282320683,-2.47717571925511,5.27901468800283,"ANXA1"
"60","CEBPB_22108803_ChIP-Seq_LS180_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.24621186361241,5.01820469175402,"CAST;ABLIM1;ANXA2;TACSTD2;HSPB1;CAPN1;RAB11A"
"61","GATA6_21074721_ChIP-Seq_CACO-2_Mouse","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.24505425360217,5.01354326607334,"LAD1;SPRR3;S100A16;TACSTD2;DHCR24;S100A9;S100A11"
"62","P300_27268052_Chip-Seq_Bcells_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.22697312166567,4.94073476234674,"SLC9A3R1;CSTB;ABLIM1;SERPINB1;BHLHE40;TACSTD2;CAPN1"
"63","BCOR_27268052_Chip-Seq_Bcells_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.2240921324793,4.92913369043104,"RAB10;DSP;CSTB;SERPINB1;BHLHE40;KRT13;CAPN1"
"64","SMAD2/3_21741376_ChIP-Seq_ESCs_Human","7/2000",0.0178318890086091,0.145998591257987,0.000102585129139611,0.000926803580502694,-1.20930053433642,4.86957137252472,"RAB10;DSP;LAD1;SERPINB1;TACSTD2;CAPN1;S100A11"
