"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"23","CBX2_22325352_ChIP-Seq_293T-Rex_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.47563262600179,4.26694710535465,"IFI44;CMPK2;ISG15;IFI44L"
"24","ETV1_20927104_ChIP-Seq_GIST48_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.45411496243679,4.20472651559212,"IFI44;CMPK2;ISG15;IFI44L"
"25","CDX2_22108803_ChIP-Seq_LS180_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.44452227575595,4.17698825205405,"SP100;RSAD2;CMPK2;SAMHD1"
"26","FOXA1_25329375_ChIP-Seq_VCAP_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.43071092236523,4.13705126954695,"RSAD2;SP110;SAMHD1;IFI44L"
"27","FOXA1_27270436_Chip-Seq_PROSTATE_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.42820591281492,4.12980777068331,"RSAD2;SP110;SAMHD1;IFI44L"
"28","TCF4_22108803_ChIP-Seq_LS180_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.40120217421718,4.05172361734253,"SP100;SP110;USP18;TNFSF13B"
"29","KDM2B_26808549_Chip-Seq_HPB-ALL_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.40061405774209,4.05002301663286,"SP100;MX1;ISG15;IFIT3"
"30","UTX_26944678_Chip-Seq_JUKART_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.38595147178252,4.00762460552785,"STAT2;ISG15;XAF1;IFIT3"
"31","ELF3_26769127_Chip-Seq_PDAC-Cell_line_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.38330063899182,3.99995944341111,"MX1;ISG15;IFIT3;IFI44L"
"32","RBPJ_21746931_ChIP-Seq_IB4_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.38159389905736,3.99502422519037,"IFI44;CMPK2;ISG15;IFI44L"
"33","KAP1_22055183_ChIP-Seq_ESCs_Mouse","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.38058573511968,3.99210901301643,"SP100;SP110;MX1;IFIT3"
"34","OCT4_18555785_Chip-Seq_ESCs_Mouse","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.37897123224273,3.98744050795899,"SP100;SP110;IFI44;SAMHD1"
"35","OCT1_27270436_Chip-Seq_PROSTATE_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.37197363044727,3.96720620559985,"MX1;SAMHD1;USP18;TNFSF13B"
"36","SOX2_21211035_ChIP-Seq_LN229_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.35016133395404,3.90413365370385,"MX1;ISG15;SAMHD1;IFIT3"
"37","SUZ12_27294783_Chip-Seq_NPCs_Mouse","2/880",0.139250442337485,0.714012413549706,0.0288228076132732,0.119648166487657,-1.97146575897285,3.88670772680301,"SP100;SP110"
"38","GATA3_24758297_ChIP-Seq_MCF-7_Human","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.31568829144932,3.80445122168358,"SP100;RSAD2;IFIT1;XAF1"
"39","MYC_27129775_Chip-Seq_CORNEA_Mouse","4/2000",0.0554870683221051,0.60026919366641,0.0026007445604297,0.0340327894997065,-1.30261782598788,3.76665659463103,"SP110;ISG15;IFIT1;USP18"
